_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,site_id,act_codes,access_id,site_name,site_label,site_address,site_description,hours_info,open_close_date,fee,public_transit,public_transit_description,url_public,site_manager,phone_site_manager,email_site_manager,accessibility_description,safety,use_limits,program_yn,program_name,program_description,program_url,program_contact,amenities_description,bike_path_accessible,restrooms,changing_station,food,drinking_water,walking_trails,equipment_rental,boat_launch_yn,parking,parking_descripton,wheelchair_access_restrooms,wheelchair_access_trails,swim_yn,fish_yn,hpbl_yn,mpbl_yn,boat_cleaning_requirements,site_name_photo_01,site_name_photo_02,site_name_photo_03,photo_credits,owner,owner_type,water_quality_monitoring,typology,lat,long,near_cso,cso_label
e78cf583-bfcd-4990-b68e-3007b45aab81,"Dubos Point Wildlife Sanctuary, 60-3 De Costa Ave, Queens, NY 11692",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-73.79078275 40.59884302),40.59884302,-73.79078275,900152,FISH,,Dubos Point Wildlife Sanctuary,,"60-3 De Costa Ave, Queens, NY 11692","Dubos Point, neighboring Rockaway Community Park, is a 28-acre refuge on the Rockaway peninsula, managed by NYC Parks. The site is named after Dr. Rene Dubos, a microbiologist and environmental activist. The sanctuary is a major bird migration corridor, and over 300 species of birds have been sighted in the area, including bald eagles, ospreys, snowy owls, and great blue herons. This park is a great place for fishing, bird watching, hiking, nature photography, and environmental education events. ",Dawn to Dusk,,N,,,,Jamaica Bay-Rockaway Parks Conservancy,(347) 690-0931,INFO@JBRPC.ORG,,,https://www.dec.ny.gov/outdoor/7894.html,Y,Jamaica Bay-Rockaway Parks Conservancy,"Join JBRP as we work to remove floatable trash, plastics, and marine debris from the shorelines of Jamaica Bay and Rockaway. Parks in Jamaica Bay and Rockaway offer a unique and exciting connection to nature, collectively hosting over 325 species of birds, 50 species of butterflies, and 100 species of fish that make for a thrilling day of park stewardship alongside some of New York City’s most diverse and beautiful shorelines! Visit a new or favorite park all while protecting these important ecological resources. ",http://www.jbrpc.org/events,,,,,,,,,,N,,,,,N,Y,N,N,,dubospoint_01.jpg,dubospoint_02.jpg,,Alyssa Bement,NYC Parks,city_park,,Marsh,40.59884302,-73.79078275,,
634c67a7-2eaf-4fc8-a736-2922b0827ac6,"World's Fair Marina, 1 Worlds Fair Marina, Flushing, NY 11368",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-73.84949571 40.76067936),40.76067936,-73.84949571,900151,"FISH,HPBL,MPBL",,World's Fair Marina,,"1 Worlds Fair Marina, Flushing, NY 11368","The marina was built in 1964 as part of the New York World's Fair, designed by architect Robert Moses. The marina was used for a variety of events during the fair, including the arrival of the Queen Elizabeth II and the docking of the USS Enterprise.

After the fair, the marina was converted to a public facility. It is now a popular destination for recreational boaters from around the world. The marina offers a variety of amenities, including 24-hour security, boat maintenance and storage, information on boating and boating safety, and access to Shea Stadium, Flushing Meadows-Corona Park, and LaGuardia Airport. The marina can accommodate over 250 vessels on nearly 4,000 feet of dock.",Dawn to Dusk,,Y,Y,7,https://www.nycgovparks.org/facilities/marinas/13,"NYC Parks, Marinas Division",(718) 478-0480,info@parks.nyc.gov,,"Due to a major planned reconstruction project, Pier 1 at the World's Fair Marina is currently closed. Limited transient dockage is available for smaller recreational vessels - please contact the Dockmasters office at 718-478-0480 or VHF Ch71 for more information. There is no dockage available for larger vessels or commercial vessels, including passenger pick-up and drop-off. We apologize for any inconvenience. Please check back with the World's Fair Marina in the future for updates. , Human-powered boating safety:  Dragon boating is hosted at this site, for kayak and canoes, we recommend users to use the boat launch at the end of Flushing Bay Promenade.",https://www.nycgovparks.org/rules/section-3,Y,Never Enuff Fishing,"Open Fishing Boat, Sailing 7 days a week. Bring your fishing equipment to join an unforgettable fishing experience on an open boat or private charter.",https://neverenufffishing.com/,,Guardians of Flushing Bay partners with Dragon Boat Clubs to host paddle and picnic dates at the Marina.,Y,N,N,N,N,N,,Y,Y,,,N,N,Y,Y,Y,,worldsfairmarina_01.jpg,worldsfairmarina_02.jpg,worldsfairmarina_03.jpg,Alyssa Bement,"NYC Parks, Marine Division ",city_park,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/flushing-meadows-flushing-bay-worlds-fair-marina-pier-1-east/,"Pier, dock",40.76067936,-73.84949571,1,
5747cb17-993f-49c7-a6e1-7b1bb5c7ab76,"Highbridge Park, W 190th St &, Amsterdam Ave, New York, NY 10040",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-73.92536807 40.8532802),40.8532802,-73.92536807,900150,FISH,,Highbridge Park,,"W 190th St &, Amsterdam Ave, New York, NY 10040","Accessible through the city's oldest standing bridge, this site offers viewpoints of historical landmarks as well as the Harlem River. This park does not have direct access to the waterfront, but does have water-based activities including an outdoor pool and spray shower. ",6:00 am - 11:00 pm,,N,Y,"Subway: 1, Bus: M101",,NYC Parks,,info@parks.nyc.gov,,,,Y,NYC Parks,NYC Parks offers free swimming lessons for people of all ages throughout the summer.,https://www.nycgovparks.org/parks/highbridge-park/facilities/outdoor-pools/highbridge-pool,,"Recreation center, Skate park, and BMX Pump Track ",Y,Y,,,Y,Y,,N,Y,,,,N,Y,N,N,,highbridge_park_01.jpg,highbridge_park_02.jpg,highbridge_park_03.jpg,Alyssa Bement,NYC Parks,city_park,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,Park,40.8532802,-73.92536807,1,
20b536c6-b7c3-42f1-acb3-990458a320ef,"Bridge Park, Sedgwick Ave, Bronx, NY 10453",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-73.92571429 40.84836415),40.84836415,-73.92571429,900149,FISH,,Bridge Park,,"Sedgwick Ave, Bronx, NY 10453","Connecting Roberto Clemente State Park and Highbridge Park, Bridge Park offers views of the Alexander Hamilton Bridge, Washington Bridge, Highbridge Park, and the High Bridge—New York City's oldest standing bridge. ",Dawn to Dusk,,N,N,,,NYC Parks,,info@parks.nyc.gov,"The south portion of the trail ends around The High Bridge, and is a difficult connector path. We recommend users to exit near the north end of the trail near Roberto Clemente State Park.",,,N,,,,,,Y,N,N,N,N,Y,N,N,N,,,Y,N,Y,N,N,,,,,,NYC Parks,city_park,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,Park,40.84836415,-73.92571429,,
2498f29f-b3ca-4812-b9b9-97b4a1c0137f,"Anheuser-Busch Street End, 550 Food Center Dr, Bronx, NY 10474",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-73.8705596 40.80643876),40.80643876,-73.8705596,900148,FISH,,Anheuser-Busch Street End,,"550 Food Center Dr, Bronx, NY 10474","Within the Hunts Point Food Market, there is a bike lane adjacent to Anheuser-Busch that grants access to the waterfront. This is not connected to Hunts Point Landing, but is an additional access point for fisherman to recreate on the East and Bronx Rivers confluence.",,,N,Y,"Bus: BX46, BX6-SBS",,,,,"The entrance for this access point is on the north end of the Anheuser-Busch distribution building. On Food Center Dr, walk past the main parking entrance to see a bike lane between gates. ",,,N,,,,,Restricted parking at Anheuser-Busch lot,Y,,N,N,,Y,N,N,N,,,Y,N,Y,N,N,,,,,,,,https://www.riverkeeper.org/water-quality/citizen-data/bronx-river/soundview-park-mouth-river/,"Rocky, other",40.80643876,-73.8705596,,
9844ab03-1dba-4702-b2b0-224408503af0,"Pier 44 Waterfront Garden, 298 Conover St",2024-04-18 17:39:05 UTC,Sara Eichner,SRID=4326;POINT(-74.01831529 40.67567088),40.67567088,-74.01831529,900147,FISH,,Pier 44 Waterfront Garden,,298 Conover St,"With several flower blooms as well as a shaded seating area, the Pier 44 Waterfront Garden is a serene place to catch breathtaking views of the Statue of Liberty and lower manhattan. Adjacent to a strip of local businesses, this park feels embedded in the community. Come smell the flowers and feel the fresh bay breeze.",Dawn to dusk,,N,Y,B61 bus service,https://redhookwaterfront.com/,Waterfront Museum,718-624-4719,Info@redhookwaterfront.com,,"If entering through the end of van brunt street, following the walkway until you turn onto conover street. From there, take an immediate left and cross the lot with shipping containers to arrive at the east entrance of the park.","Wet weather discharge point, no swimming, boating, or fishing during heavy rainfall. All pet waste must be picked up in order to maintain garden.",Y,Waterfront Museum,"The waterfront museum was historically Lehigh Valley Barge no.79, an all-wooden barge that moved goods across the Hudson River. Dating back to 1914, it is the only all-wooden Hudson River railroad barge still afloat. Tours are given inside the barge to preserve its history. ",https://waterfrontmuseum.org/,,Porta potty in shipping container lot near east entrance .,Y,N,N,N,N,Y,N,N,N,,,Y,N,Y,N,N,,pier44waterfrontgarden_01.jpg,pier44waterfrontgarden_02.jpg,pier44waterfrontgarden_03.jpg,Alyssa Bement,The O’Connell Organization,privately_owned,https://www.riverkeeper.org/water-quality/hudson-river/,"Pier, rocky",40.67567088,-74.01831529,,
97aa8680-02e6-4f5f-8ebf-a53c501bbbed,"Bensonhurst Park, Cropsey Ave. bet. 21 Ave. and Bay Pkwy.",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-74.0020841 40.5947189),40.5947189,-74.0020841,900146,FISH,,Bensonhurst Park,,Cropsey Ave. bet. 21 Ave. and Bay Pkwy.,"Bensonhurst park is connected to the Shore Parkway, and offers scenic views of Gravesend Bay, as well as additional amenities including tennis courts and bike rentals. ",6:00 am - 1:00 am,,N,Y,,,NYC Parks,,,,,,Y,MatchPoint NYC Bensonhurst,Tennis Lessons and Court Rentals. Afternoon weekdays it is difficult to get a court due to afterschool programs.,https://matchpoint.nyc/,,,Y,Y,Y,N,Y,Y,,N,Y,,Y,Y,N,Y,N,N,,bensonhurstpark_01.jpg,bensonhurstpark_02.jpg,bensonhurstpark_03.jpg,Alyssa Bement,NYC Parks,city_park,,Pier,40.5947189,-74.0020841,,
d55cb4ac-d4d4-4268-8278-6dcf1cc12e1b,"Brooklyn Bay Center at BJs, 1752 Shore Parkway",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-73.99995447 40.59149579),40.59149579,-73.99995447,900145,FISH,,Brooklyn Bay Center at BJs,,1752 Shore Parkway,"Calm environment and immersive to the waterfront. Lookout point of Gravesend Bay, I-278, and Staten Island behind the BJs supermarket. Comfortable seating at benches and picnic tables. Smooth brick for walkways and cool breeze across the entire trail.",Dawn to Dusk,,N,Y,B82 select bus service,,,,info@parks.nyc.gov,Look for three red pillars for the start of the trail.,"Trail starts on the right side of BJs. Leads to the parking lot for BJs, so be careful when crossing. Beach access is gated off. ",,N,,,,,Bathrooms and food located inside of BJs.,Y,Y,Y,Y,Y,Y,N,N,Y,,Y,Y,N,N,N,N,,brooklynbaycenter_01.jpg,brooklynbaycenter_02.jpg,brooklynbaycenter_03.jpg,Alyssa Bement,BJs and NYCDCP,"city_park,privately_owned",,Rocky,40.59149579,-73.99995447,,
816c1be1-588c-4ffc-9f4b-a1400defb9fa,"Empire City Water Sports, 417 Bay 41st St",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-73.99698091 40.58885922),40.58885922,-73.99698091,900144,MPBL,,Empire City Water Sports,,417 Bay 41st St,NYC Jet Ski Tours & Rentals,8:00 am - 8:00 pm,Open year-round,Y,Y,"Subway: D train, B6 and B82 bus service",https://empirecitywatersports.com/,Empire City Waterfronts - Jet Ski Tours in NYC,917-708-3813,,,"Must be 18 to drive a jet ski, and 16 to be a passenger ",https://empirecitywatersports.com/jet-ski-rental-faqs/,Y,Empire City Waterfronts - Jet Ski Tours in NYC,NYC Jet Ski Tours & Rentals,https://empirecitywatersports.com/jet-ski-rentals/,,,Y,N,N,N,N,N,Y,N,Y,,,,N,N,N,Y,,empirecitywatersports_01.jpg,empirecitywatersports_02.jpg,empirecitywatersports_03.jpg,Alyssa Bement,Empire City Watersports,privately_owned,,Dock,40.58885922,-73.99698091,,
791511fa-18c5-4e19-8271-6a3305a4803e,"RETI Field Station at Gowanus Bay Terminal, South Red Hook, 699 Columbia St, Brooklyn, NY 11231",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-74.00985927 40.66814214),40.66814214,-74.00985927,900143,VISUAL,,RETI Field Station at Gowanus Bay Terminal,,"South Red Hook, 699 Columbia St, Brooklyn, NY 11231","The RETI field station is a living, floating lab for sustainable industry, in partnership with the RETI center and Gowanus Bay Terminal.  This center advocates for a resilient waterfront through education and innovation of floating structures in NYC.  ",,,N,Y,"Subway: F/G trains at Smith 9th St, B57 and B61 bus services",https://www.reticenter.org/,,,info@reticenter.org,Floating dock entrance not suitable for wheelchairs.,Permission of a RETI center staff member is required before entering the site.,,Y,RETI Center,"Founded by the Red Hook community after Superstorm Sandy, we are teaching, training and working side-by-side local youth and low-income populations to transform our city. RETI Center values hands-on education and believes that innovative ideas, ambitious projects, and shared learning will empower all of us to adapt and thrive, together. Our work is to build, train and teach the practices that will help restore our built and natural environment. ",https://www.reticenter.org/events,,,Y,N,N,N,N,N,,N,N,,,N,N,N,N,N,,reticenterbluecity_01.jpg,reticenterbluecity_02.jpg,reticenterbluecity_03.jpg,Alyssa Bement,,"non_profit,privately_owned",https://www.riverkeeper.org/water-quality/hudson-river/,Floating Lab,40.66814214,-74.00985927,,
70db1509-b7c8-419f-8dad-f21a6053fb87,"Greenpoint Public Park, 143 India St, Brooklyn, NY 11222",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-73.96164012 40.73169818),40.73169818,-73.96164012,900142,FISH,,Greenpoint Public Park,,"143 India St, Brooklyn, NY 11222","Adjacent to the Greenpoint Ferry Stop, this public park has benches and a playground, with a view of the Manhattan skyline. ",Dawn to Dusk,,N,Y,"Subway: G at Greenpoint Ave, B32 and B24 bus service ",,NYC Parks,,,,,,N,,,,,Limited street parking at the end of India St.,Y,N,N,N,N,Y,N,N,N,,,Y,N,N,N,N,,greenpointpublicpark_01.jpg,greenpointpublicpark_02.jpg,greenpointpublicpark_03.jpg,Alyssa Bement,NYC Parks,city_park,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/east-river-midchannel-at-23rd-street/,Pier,40.73169818,-73.96164012,,
a534e99b-b9dc-4eb1-b43a-deb9b22e2629,"Bush Terminal Piers Park, Marginal St. &, 43rd St, Brooklyn, NY 11232",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-74.02015456 40.65327838),40.65327838,-74.02015456,900141,VISUAL,,Bush Terminal Piers Park,,"Marginal St. &, 43rd St, Brooklyn, NY 11232","Bush Terminal Piers Park is a cleaned up port complex that has spectacular views of the area's tidal pools and the Bay Ridge Channel. There are spacious athletic fields across the park, as well as a nature preserve that allows park users to choose a secluded part of the rocky shoreline to further enjoy the waterfront. ",7:00 am to 7:00 pm,,N,Y," Subway:R at 45th St. B37, B35, and B70 bus service. ",,NYC Parks,,,"Nature trail is sandy and narrow, wheelchair access to the waterfront is available near the park entrance.",Be cautious when walking along rocky shoreline - some rocks are loose.,$700 fine for fishing at this park.,N,,,,,Baseball and soccer fields.,Y,Y,Y,N,Y,Y,N,N,Y,,Y,N,N,N,N,N,,bushterminalpierspark_01.jpg,bushterminalpierspark_02.jpg,bushterminalpierspark_03.jpg,Alyssa Bement,NYC Parks,city_park,https://www.riverkeeper.org/water-quality/hudson-river/,Rocky,40.65327838,-74.02015456,,
fcca72fd-a5b7-4170-92f3-27a9409a3a16,"American Veterans Memorial Pier, Bay Ridge Ave, Brooklyn, NY 11209",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-74.03813124 40.63947821),40.63947821,-74.03813124,900140,FISH,,American Veterans Memorial Pier,,"Bay Ridge Ave, Brooklyn, NY 11209","The pier, located on the north end of the Shore Road Parkway, is Bay Ridge's most popular go-to fishing spot most loved among residents for its views of the Verrazano Narrows Bridge, Statue of Liberty and the Manhattan skyline.",,,N,Y,"B9, B64, X27, X37 bus service ",,NYC Parks,,,,,,N,,,,,,Y,,N,N,,,,N,N,,,Y,N,Y,N,N,,americanveteransmemorialpier_01.jpg,americanveteransmemorialpier_02.jpg,americanveteransmemorialpier_03.jpg,Alyssa Bement,NYC Parks,city_park,,Pier,40.63947821,-74.03813124,,
ca1ffb38-1c85-496d-9ee3-f696e5e23277,"Canarsie Park, Seaview Ave &, Remsen Ave, 11236",2024-04-18 17:39:04 UTC,Sara Eichner,SRID=4326;POINT(-73.89631011 40.6263288),40.6263288,-73.89631011,900138,FISH,,Canarsie Park,,"Seaview Ave &, Remsen Ave, 11236","Canarsie Park offers a variety of trails that lead to access points of Paerdegat and Fresh Creek Basins.  Surrounded by lush vegetation and several athletic fields, this park is a place of gathering for the community. There are several locations along the trail for people to engage with their environment in an isolated setting.",Dawn to Dusk,,N,Y,"B17, B42 bus service ",,NYC Parks,,info@parks.nyc.gov,,,,Y,New York Road Runners,"NYRR Open Run Brings free, 5K weekly community-led runs, to neighborhood parks across the greater New York City area. The program is free and open to runners and walkers of all ages, abilities, and experience levels.",https://www.nycgovparks.org/parks/canarsie-park/events,,Spray showers,Y,Y,Y,N,Y,Y,,N,Y,,Y,Y,N,Y,N,N,,canarsiepark_01.jpg,canarsiepark_02.jpg,canarsiepark_03.jpg,Alyssa Bement,NYC Parks,city_park,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/canarsie-paerdegat-basin-sebago-canoe-club-dock/,Beach,40.6263288,-73.89631011,,
